report_date,ticker,fiscal_quarter,fiscal_quarter_end,roe,gross_margin,fcf_yield,debt_to_assets,pe,pb,ev_ebitda,earnings_yield
2020-08-04,XOM,2020Q2,2020-06-30,0.1241,0.3565,0.0438,0.4658,15.41,2.32,14.51,0.0649
2020-08-04,ZQAI,2020Q2,2020-06-30,0.0997,0.2063,0.0249,0.54,19.85,2.11,15.23,0.0504
2020-08-04,ZQLH,2020Q2,2020-06-30,0.0968,0.5647,0.0333,0.3749,27.11,5.45,25.87,0.0369
2020-08-04,ZQPT,2020Q2,2020-06-30,0.0554,0.4339,0.0101,0.2851,49.06,1.57,15.66,0.0204
2020-11-04,AAPL,2020Q3,2020-09-30,0.3941,0.4061,0.0511,0.3436,17.84,12.76,17.02,0.0561
2020-11-04,AMT,2020Q3,2020-09-30,0.2116,0.7202,0.0321,0.7913,39.46,14.79,29.58,0.0253
2020-11-04,AMZN,2020Q3,2020-09-30,0.1301,0.3964,0.0278,0.5318,36.74,20.07,50.16,0.0272
2020-11-04,APD,2020Q3,2020-09-30,0.1399,0.2972,0.0481,0.4533,17.96,7.74,29.02,0.0557
2020-11-04,BAC,2020Q3,2020-09-30,0.1091,0.516,0.0248,0.9086,12.26,1.81,19.65,0.0816
2020-11-04,CAT,2020Q3,2020-09-30,0.3602,0.3209,0.0517,0.6303,15.33,9.53,17.47,0.0653
2020-11-04,CVX,2020Q3,2020-09-30,0.1085,0.3388,0.0407,0.3953,14.97,1.93,14.16,0.0668
2020-11-04,DUK,2020Q3,2020-09-30,0.0795,0.2999,0.0239,0.688,21.81,1.62,13.17,0.0458
2020-11-04,ECL,2020Q3,2020-09-30,0.1785,0.4405,0.0293,0.4888,19.29,7.63,19.62,0.0518
2020-11-04,GOOGL,2020Q3,2020-09-30,0.2212,0.5677,0.0432,0.1404,19.25,8.3,26.55,0.052
2020-11-04,HD,2020Q3,2020-09-30,0.5418,0.336,0.0602,0.6523,17.89,173.36,27.74,0.0559
2020-11-04,HON,2020Q3,2020-09-30,0.3401,0.3097,0.0526,0.5048,20.36,8.69,16.29,0.0491
2020-11-04,JNJ,2020Q3,2020-09-30,0.2754,0.6734,0.0595,0.4821,17.99,6.42,14.98,0.0556
2020-11-04,JPM,2020Q3,2020-09-30,0.1316,0.5468,0.041,0.9365,12.22,2.94,23.55,0.0818
2020-11-04,KO,2020Q3,2020-09-30,0.3997,0.5686,0.0467,0.6166,29.25,9.51,19.03,0.0342
2020-11-04,LIN,2020Q3,2020-09-30,0.1399,0.42,0.0531,0.3959,18.84,2.69,14.35,0.0531
2020-11-04,META,2020Q3,2020-09-30,0.2382,0.7655,0.0488,0.1597,24.72,13.26,30.94,0.0405
2020-11-04,MSFT,2020Q3,2020-09-30,0.4337,0.7112,0.0334,0.3255,22.36,16.78,37.76,0.0447
2020-11-04,NEE,2020Q3,2020-09-30,0.1001,0.4106,0.0148,0.591,27.14,3.6,19.18,0.0369
2020-11-04,NVDA,2020Q3,2020-09-30,0.3114,0.6112,0.033,0.1521,30.56,17.23,40.19,0.0327
2020-11-04,PG,2020Q3,2020-09-30,0.2469,0.523,0.0462,0.504,22.5,8.66,24.54,0.0444
2020-11-04,PLD,2020Q3,2020-09-30,0.0709,0.8009,0.0286,0.4166,42.38,2.41,20.35,0.0236
2020-11-04,UNH,2020Q3,2020-09-30,0.2065,0.2599,0.0531,0.3703,16.09,7.79,23.37,0.0621
2020-11-04,UPS,2020Q3,2020-09-30,0.4721,0.1952,0.0485,0.7427,15.21,35.96,14.38,0.0658
2020-11-04,V,2020Q3,2020-09-30,0.2791,0.8022,0.0557,0.3902,25.8,11.86,28.99,0.0388
2020-11-04,WMT,2020Q3,2020-09-30,0.2059,0.2128,0.0484,0.6164,26.07,6.34,17.74,0.0384
2020-11-04,XOM,2020Q3,2020-09-30,0.1213,0.3081,0.0318,0.4532,14.36,2.57,16.06,0.0696
2020-11-04,ZQAI,2020Q3,2020-09-30,0.0877,0.2331,0.0213,0.5451,17.97,2.2,15.88,0.0557
2020-11-04,ZQLH,2020Q3,2020-09-30,0.1079,0.5934,0.0317,0.3486,22.99,5.55,26.37,0.0435
2020-11-04,ZQPT,2020Q3,2020-09-30,0.0635,0.4432,0.0112,0.2989,49.31,1.64,16.36,0.0203
2021-02-04,AAPL,2020Q4,2020-12-31,0.514,0.4388,0.0603,0.3066,18.2,11.32,15.1,0.0549
2021-02-04,AMT,2020Q4,2020-12-31,0.163,0.6744,0.0332,0.7588,57.37,16.01,32.02,0.0174
2021-02-04,AMZN,2020Q4,2020-12-31,0.1146,0.4023,0.0275,0.5828,76.03,21.24,53.09,0.0132
2021-02-04,APD,2020Q4,2020-12-31,0.1569,0.3093,0.057,0.3968,20.23,7.93,29.72,0.0494
2021-02-04,BAC,2020Q4,2020-12-31,0.0951,0.4824,0.0234,0.8501,12.28,1.92,20.85,0.0814
2021-02-04,CAT,2020Q4,2020-12-31,0.3671,0.3357,0.0504,0.6589,15.43,9.64,17.68,0.0648
2021-02-04,CVX,2020Q4,2020-12-31,0.0822,0.3401,0.0417,0.3884,19.71,2.0,14.64,0.0507
2021-02-04,DUK,2020Q4,2020-12-31,0.0854,0.3091,0.0219,0.6998,26.9,1.63,13.25,0.0372
2021-02-04,ECL,2020Q4,2020-12-31,0.1692,0.3871,0.0381,0.4932,35.41,7.93,20.4,0.0282
2021-02-04,GOOGL,2020Q4,2020-12-31,0.2121,0.5654,0.0309,0.116,21.66,8.52,27.28,0.0462
2021-02-04,HD,2020Q4,2020-12-31,0.4477,0.3409,0.0611,0.686,17.53,198.25,31.72,0.057
2021-02-04,HON,2020Q4,2020-12-31,0.277,0.3176,0.0429,0.5201,19.3,8.78,16.46,0.0518
2021-02-04,JNJ,2020Q4,2020-12-31,0.2859,0.6642,0.0651,0.3977,20.63,6.01,14.02,0.0485
2021-02-04,JPM,2020Q4,2020-12-31,0.1237,0.5639,0.0428,0.8964,12.58,2.86,22.84,0.0795
2021-02-04,KO,2020Q4,2020-12-31,0.4508,0.5943,0.0463,0.6721,29.08,9.54,19.08,0.0344
2021-02-04,LIN,2020Q4,2020-12-31,0.1135,0.4482,0.0513,0.3985,17.76,2.69,14.35,0.0563
2021-02-04,META,2020Q4,2020-12-31,0.1938,0.789,0.0508,0.1659,20.65,14.38,33.55,0.0484
2021-02-04,MSFT,2020Q4,2020-12-31,0.476,0.7119,0.0418,0.2988,19.45,16.17,36.38,0.0514
2021-02-04,NEE,2020Q4,2020-12-31,0.1012,0.3868,0.0217,0.6035,25.38,3.63,19.35,0.0394
2021-02-04,NVDA,2020Q4,2020-12-31,0.3675,0.6384,0.0271,0.1501,39.7,17.7,41.3,0.0252
2021-02-04,PG,2020Q4,2020-12-31,0.2272,0.4975,0.0509,0.5058,22.92,9.04,25.61,0.0436
2021-02-04,PLD,2020Q4,2020-12-31,0.0599,0.7722,0.0263,0.3874,30.98,2.3,19.44,0.0323
2021-02-04,UNH,2020Q4,2020-12-31,0.2047,0.2405,0.0526,0.3827,17.45,7.61,22.83,0.0573
2021-02-04,UPS,2020Q4,2020-12-31,0.5762,0.248,0.0688,0.7286,16.74,35.61,14.24,0.0597
2021-02-04,V,2020Q4,2020-12-31,0.2864,0.792,0.044,0.411,28.33,11.91,29.1,0.0353
2021-02-04,WMT,2020Q4,2020-12-31,0.2032,0.2601,0.0369,0.5853,26.39,6.07,16.98,0.0379
2021-02-04,XOM,2020Q4,2020-12-31,0.115,0.3199,0.0453,0.431,13.93,2.51,15.68,0.0718
2021-02-04,ZQAI,2020Q4,2020-12-31,0.078,0.1916,0.0123,0.515,19.72,2.34,16.88,0.0507
2021-02-04,ZQLH,2020Q4,2020-12-31,0.1112,0.5647,0.0287,0.3384,23.26,5.17,24.56,0.043
2021-02-04,ZQPT,2020Q4,2020-12-31,0.0538,0.3902,0.0089,0.2904,41.41,1.77,17.65,0.0242
2021-05-05,AAPL,2021Q1,2021-03-31,0.5024,0.4178,0.0533,0.3409,22.24,11.49,15.32,0.045
2021-05-05,AMT,2021Q1,2021-03-31,0.2,0.7315,0.0266,0.7653,43.61,15.38,30.77,0.0229
2021-05-05,AMZN,2021Q1,2021-03-31,0.1346,0.4105,0.0309,0.5611,50.32,24.06,60.15,0.0199
2021-05-05,APD,2021Q1,2021-03-31,0.1375,0.2996,0.0485,0.4236,19.5,7.6,28.5,0.0513
2021-05-05,BAC,2021Q1,2021-03-31,0.1021,0.5045,0.0314,0.8837,13.21,1.92,20.83,0.0757
2021-05-05,CAT,2021Q1,2021-03-31,0.374,0.3333,0.0481,0.6261,16.11,9.64,17.67,0.0621
2021-05-05,CVX,2021Q1,2021-03-31,0.0886,0.357,0.0345,0.416,14.14,2.04,14.93,0.0707
2021-05-05,DUK,2021Q1,2021-03-31,0.0702,0.3066,0.0149,0.7039,20.97,1.63,13.27,0.0477
2021-05-05,ECL,2021Q1,2021-03-31,0.1619,0.4311,0.0364,0.5019,30.8,7.57,19.47,0.0325
2021-05-05,GOOGL,2021Q1,2021-03-31,0.2597,0.5377,0.0398,0.1087,18.93,8.39,26.86,0.0528
2021-05-05,HD,2021Q1,2021-03-31,0.4951,0.3313,0.0643,0.6517,22.44,189.89,30.38,0.0446
2021-05-05,HON,2021Q1,2021-03-31,0.2661,0.3228,0.0494,0.5222,18.09,8.89,16.67,0.0553
2021-05-05,JNJ,2021Q1,2021-03-31,0.3002,0.6413,0.0573,0.4196,18.06,6.07,14.16,0.0554
2021-05-05,JPM,2021Q1,2021-03-31,0.1317,0.5642,0.0413,0.884,10.88,2.71,21.65,0.0919
2021-05-05,KO,2021Q1,2021-03-31,0.4285,0.5849,0.0592,0.6165,31.68,9.36,18.73,0.0316
2021-05-05,LIN,2021Q1,2021-03-31,0.112,0.381,0.0491,0.3585,24.65,2.69,14.37,0.0406
2021-05-05,META,2021Q1,2021-03-31,0.2315,0.7966,0.0501,0.141,21.35,14.2,33.13,0.0468
2021-05-05,MSFT,2021Q1,2021-03-31,0.4134,0.6963,0.0516,0.2723,23.19,17.57,39.54,0.0431
2021-05-05,NEE,2021Q1,2021-03-31,0.084,0.4442,0.0139,0.6299,23.89,3.51,18.7,0.0419
2021-05-05,NVDA,2021Q1,2021-03-31,0.2855,0.61,0.0396,0.187,38.55,17.45,40.71,0.0259
2021-05-05,PG,2021Q1,2021-03-31,0.2149,0.5205,0.0512,0.5242,18.11,8.65,24.51,0.0552
2021-05-05,PLD,2021Q1,2021-03-31,0.0634,0.7797,0.0328,0.4279,52.98,2.33,19.74,0.0189
2021-05-05,UNH,2021Q1,2021-03-31,0.2124,0.1979,0.0464,0.3801,15.99,7.79,23.38,0.0625
2021-05-05,UPS,2021Q1,2021-03-31,0.4616,0.2203,0.068,0.6882,17.07,34.65,13.86,0.0586
2021-05-05,V,2021Q1,2021-03-31,0.3076,0.8012,0.0502,0.4442,25.39,11.6,28.35,0.0394
2021-05-05,WMT,2021Q1,2021-03-31,0.184,0.2673,0.0398,0.5904,26.21,5.59,15.66,0.0382
2021-05-05,XOM,2021Q1,2021-03-31,0.1186,0.3219,0.0351,0.4813,13.86,2.44,15.23,0.0721
2021-05-05,ZQAI,2021Q1,2021-03-31,0.1012,0.2487,0.0225,0.6124,20.45,2.52,18.21,0.0489
2021-05-05,ZQLH,2021Q1,2021-03-31,0.0851,0.5723,0.0322,0.2918,24.16,4.93,23.43,0.0414
2021-05-05,ZQPT,2021Q1,2021-03-31,0.0462,0.3976,0.0116,0.3238,75.05,1.58,15.84,0.0133
2021-08-04,AAPL,2021Q2,2021-06-30,0.4901,0.3988,0.0493,0.3022,19.23,10.35,13.8,0.052
2021-08-04,AMT,2021Q2,2021-06-30,0.1724,0.7116,0.0301,0.7327,47.46,15.84,31.67,0.0211
2021-08-04,AMZN,2021Q2,2021-06-30,0.1143,0.4273,0.0356,0.6024,33.65,21.87,54.68,0.0297
2021-08-04,APD,2021Q2,2021-06-30,0.1662,0.3143,0.0479,0.451,20.1,7.99,29.98,0.0498
2021-08-04,BAC,2021Q2,2021-06-30,0.0838,0.5204,0.024,0.8491,12.96,1.92,20.76,0.0771
2021-08-04,CAT,2021Q2,2021-06-30,0.3404,0.3175,0.0418,0.6287,17.36,9.38,17.2,0.0576
2021-08-04,CVX,2021Q2,2021-06-30,0.1082,0.3345,0.03,0.3534,15.6,1.82,13.34,0.0641
2021-08-04,DUK,2021Q2,2021-06-30,0.1,0.2991,0.0203,0.7206,27.58,1.62,13.13,0.0363
2021-08-04,ECL,2021Q2,2021-06-30,0.189,0.4081,0.0369,0.5188,32.67,7.55,19.42,0.0306
2021-08-04,GOOGL,2021Q2,2021-06-30,0.2457,0.5965,0.0361,0.114,19.51,7.76,24.84,0.0512
2021-08-04,HD,2021Q2,2021-06-30,0.4549,0.3186,0.0571,0.6208,18.23,190.43,30.47,0.0549
2021-08-04,HON,2021Q2,2021-06-30,0.2405,0.3253,0.0583,0.5281,19.47,9.08,17.03,0.0514
2021-08-04,JNJ,2021Q2,2021-06-30,0.3108,0.6657,0.059,0.447,22.52,6.0,13.99,0.0444
2021-08-04,JPM,2021Q2,2021-06-30,0.1489,0.5186,0.035,0.8378,11.69,2.65,21.21,0.0856
2021-08-04,KO,2021Q2,2021-06-30,0.4704,0.607,0.0565,0.6634,29.0,9.4,18.8,0.0345
2021-08-04,LIN,2021Q2,2021-06-30,0.1286,0.426,0.0518,0.3538,20.59,2.82,15.04,0.0486
2021-08-04,META,2021Q2,2021-06-30,0.2266,0.748,0.0469,0.1178,19.12,13.32,31.07,0.0523
2021-08-04,MSFT,2021Q2,2021-06-30,0.4187,0.6901,0.0363,0.2612,22.13,18.51,41.65,0.0452
2021-08-04,NEE,2021Q2,2021-06-30,0.1147,0.3983,0.0176,0.6207,25.72,3.44,18.35,0.0389
2021-08-04,NVDA,2021Q2,2021-06-30,0.3923,0.6133,0.0311,0.1246,37.71,17.53,40.91,0.0265
2021-08-04,PG,2021Q2,2021-06-30,0.2173,0.517,0.056,0.5075,19.21,8.37,23.71,0.052
2021-08-04,PLD,2021Q2,2021-06-30,0.0851,0.7775,0.0263,0.4343,32.86,2.48,20.98,0.0304
2021-08-04,UNH,2021Q2,2021-06-30,0.1934,0.2718,0.0459,0.3496,17.41,7.98,23.94,0.0574
2021-08-04,UPS,2021Q2,2021-06-30,0.6058,0.204,0.0577,0.6467,16.63,33.45,13.38,0.0601
2021-08-04,V,2021Q2,2021-06-30,0.341,0.7721,0.0464,0.4539,21.85,12.4,30.3,0.0458
2021-08-04,WMT,2021Q2,2021-06-30,0.1852,0.2389,0.0384,0.5684,21.56,5.85,16.38,0.0464
2021-08-04,XOM,2021Q2,2021-06-30,0.1278,0.3464,0.0331,0.4286,15.25,2.28,14.25,0.0656
2021-08-04,ZQAI,2021Q2,2021-06-30,0.0947,0.2061,0.0148,0.54,23.74,2.27,16.41,0.0421
2021-08-04,ZQLH,2021Q2,2021-06-30,0.1052,0.554,0.0361,0.3473,24.82,5.19,24.65,0.0403
2021-08-04,ZQPT,2021Q2,2021-06-30,0.0528,0.4123,0.0124,0.2823,28.92,1.83,18.34,0.0346
2021-11-04,AAPL,2021Q3,2021-09-30,0.4473,0.4412,0.0377,0.312,21.34,9.78,13.04,0.0469
2021-11-04,AMT,2021Q3,2021-09-30,0.2047,0.7124,0.0324,0.7462,50.6,16.69,33.38,0.0198
2021-11-04,AMZN,2021Q3,2021-09-30,0.1143,0.4089,0.023,0.5916,51.96,19.72,49.3,0.0192
2021-11-04,APD,2021Q3,2021-09-30,0.172,0.3185,0.0538,0.4315,19.22,8.6,32.25,0.052
2021-11-04,BAC,2021Q3,2021-09-30,0.1211,0.5002,0.0279,0.91,12.35,1.86,20.16,0.0809
2021-11-04,CAT,2021Q3,2021-09-30,0.3495,0.3136,0.0445,0.6585,15.06,9.21,16.88,0.0664
2021-11-04,CVX,2021Q3,2021-09-30,0.1089,0.3472,0.0478,0.3947,14.48,1.78,13.05,0.069
2021-11-04,DUK,2021Q3,2021-09-30,0.0772,0.3065,0.011,0.6953,25.62,1.7,13.8,0.039
2021-11-04,ECL,2021Q3,2021-09-30,0.1855,0.403,0.0445,0.5051,26.76,7.4,19.02,0.0374
2021-11-04,GOOGL,2021Q3,2021-09-30,0.2725,0.5166,0.0396,0.0608,19.65,8.13,26.03,0.0509
2021-11-04,HD,2021Q3,2021-09-30,0.4368,0.3234,0.0688,0.6847,18.52,205.36,32.86,0.054
2021-11-04,HON,2021Q3,2021-09-30,0.3003,0.3053,0.0485,0.5079,19.77,8.86,16.61,0.0506
2021-11-04,JNJ,2021Q3,2021-09-30,0.2686,0.6703,0.0573,0.4868,18.52,5.46,12.74,0.054
2021-11-04,JPM,2021Q3,2021-09-30,0.1455,0.5794,0.0399,0.8532,11.61,2.39,19.13,0.0861
2021-11-04,KO,2021Q3,2021-09-30,0.3808,0.6015,0.0552,0.6992,30.84,9.52,19.05,0.0324
2021-11-04,LIN,2021Q3,2021-09-30,0.1543,0.4543,0.0485,0.4372,22.56,2.75,14.69,0.0443
2021-11-04,META,2021Q3,2021-09-30,0.2418,0.7878,0.0451,0.1227,21.59,12.13,28.31,0.0463
2021-11-04,MSFT,2021Q3,2021-09-30,0.4634,0.6917,0.039,0.2633,19.09,20.62,46.4,0.0524
2021-11-04,NEE,2021Q3,2021-09-30,0.1085,0.4349,0.0189,0.633,35.85,3.46,18.44,0.0279
2021-11-04,NVDA,2021Q3,2021-09-30,0.3092,0.6473,0.0252,0.1854,34.36,18.91,44.12,0.0291
2021-11-04,PG,2021Q3,2021-09-30,0.2554,0.5204,0.0461,0.4764,23.16,8.63,24.44,0.0432
2021-11-04,PLD,2021Q3,2021-09-30,0.0712,0.7704,0.026,0.4065,37.19,2.44,20.6,0.0269
2021-11-04,UNH,2021Q3,2021-09-30,0.2029,0.2376,0.0502,0.3449,18.74,7.45,22.34,0.0534
2021-11-04,UPS,2021Q3,2021-09-30,0.5249,0.2426,0.0662,0.7147,16.77,38.62,15.45,0.0596
2021-11-04,V,2021Q3,2021-09-30,0.2909,0.8176,0.0472,0.404,23.21,11.46,28.0,0.0431
2021-11-04,WMT,2021Q3,2021-09-30,0.2066,0.2222,0.0449,0.5804,24.38,5.88,16.47,0.041
2021-11-04,XOM,2021Q3,2021-09-30,0.1248,0.2704,0.0397,0.4703,14.54,2.31,14.46,0.0688
2021-11-04,ZQAI,2021Q3,2021-09-30,0.0943,0.167,0.0272,0.5362,18.72,2.52,18.19,0.0534
2021-11-04,ZQLH,2021Q3,2021-09-30,0.0993,0.5564,0.0316,0.3634,20.66,4.64,22.05,0.0484
2021-11-04,ZQPT,2021Q3,2021-09-30,0.0488,0.3851,0.0092,0.2933,42.48,1.84,18.37,0.0235
2022-02-04,AAPL,2021Q4,2021-12-31,0.4445,0.4406,0.0467,0.2541,20.88,9.63,12.83,0.0479
2022-02-04,AMT,2021Q4,2021-12-31,0.1641,0.6701,0.0308,0.7416,33.65,15.7,31.4,0.0297
2022-02-04,AMZN,2021Q4,2021-12-31,0.1259,0.3988,0.0272,0.5951,52.72,20.37,50.93,0.019
2022-02-04,APD,2021Q4,2021-12-31,0.1657,0.3444,0.0493,0.492,26.2,8.75,32.81,0.0382
2022-02-04,BAC,2021Q4,2021-12-31,0.0952,0.5364,0.027,0.8917,13.32,1.59,17.26,0.0751
2022-02-04,CAT,2021Q4,2021-12-31,0.322,0.3227,0.0465,0.7071,14.0,9.68,17.74,0.0714
2022-02-04,CVX,2021Q4,2021-12-31,0.0991,0.3377,0.0409,0.382,15.97,1.81,13.31,0.0626
2022-02-04,DUK,2021Q4,2021-12-31,0.089,0.287,0.0231,0.708,27.89,1.69,13.75,0.0359
2022-02-04,ECL,2021Q4,2021-12-31,0.1988,0.4072,0.0289,0.5033,26.99,7.27,18.7,0.0371
2022-02-04,GOOGL,2021Q4,2021-12-31,0.1969,0.5569,0.0357,0.1238,20.06,9.17,29.36,0.0498
2022-02-04,HD,2021Q4,2021-12-31,0.5932,0.274,0.0487,0.6349,20.71,202.13,32.34,0.0483
2022-02-04,HON,2021Q4,2021-12-31,0.2773,0.3224,0.05,0.5351,20.03,8.69,16.29,0.0499
2022-02-04,JNJ,2021Q4,2021-12-31,0.2844,0.6633,0.0658,0.3342,19.87,5.18,12.1,0.0503
2022-02-04,JPM,2021Q4,2021-12-31,0.1241,0.5023,0.032,0.8935,12.65,2.52,20.14,0.0791
2022-02-04,KO,2021Q4,2021-12-31,0.3863,0.5939,0.0459,0.6588,26.39,9.13,18.27,0.0379
2022-02-04,LIN,2021Q4,2021-12-31,0.1331,0.4857,0.0555,0.4354,24.98,2.86,15.25,0.04
2022-02-04,META,2021Q4,2021-12-31,0.2442,0.7773,0.05,0.0699,22.8,12.1,28.24,0.0439
2022-02-04,MSFT,2021Q4,2021-12-31,0.4558,0.6569,0.0428,0.2574,21.67,18.96,42.65,0.0461
2022-02-04,NEE,2021Q4,2021-12-31,0.1126,0.4256,0.0194,0.5687,34.96,3.5,18.64,0.0286
2022-02-04,NVDA,2021Q4,2021-12-31,0.3068,0.6108,0.0365,0.1418,36.22,22.03,51.41,0.0276
2022-02-04,PG,2021Q4,2021-12-31,0.2241,0.5129,0.0538,0.4787,19.89,8.88,25.16,0.0503
2022-02-04,PLD,2021Q4,2021-12-31,0.0658,0.7987,0.0261,0.4129,25.43,2.3,19.5,0.0393
2022-02-04,UNH,2021Q4,2021-12-31,0.2513,0.2673,0.0531,0.4042,15.6,7.33,22.0,0.0641
2022-02-04,UPS,2021Q4,2021-12-31,0.5305,0.2116,0.0577,0.6501,15.15,36.26,14.5,0.066
2022-02-04,V,2021Q4,2021-12-31,0.2351,0.7764,0.0508,0.4443,25.1,11.27,27.56,0.0398
2022-02-04,WMT,2021Q4,2021-12-31,0.1911,0.2713,0.0401,0.6505,22.95,6.19,17.32,0.0436
2022-02-04,XOM,2021Q4,2021-12-31,0.1133,0.2929,0.0334,0.3967,14.6,2.22,13.87,0.0685
2022-02-04,ZQAI,2021Q4,2021-12-31,0.0784,0.2242,0.0151,0.5189,21.5,2.68,19.35,0.0465
2022-02-04,ZQLH,2021Q4,2021-12-31,0.0838,0.5595,0.0289,0.3732,23.55,4.55,21.63,0.0425
2022-02-04,ZQPT,2021Q4,2021-12-31,0.0524,0.3987,0.0008,0.3599,34.12,1.61,16.09,0.0293
2022-05-05,AAPL,2022Q1,2022-03-31,0.5102,0.4088,0.0552,0.3216,21.77,8.35,11.14,0.0459
2022-05-05,AMT,2022Q1,2022-03-31,0.1734,0.7109,0.0244,0.7582,38.83,15.26,30.51,0.0258
2022-05-05,AMZN,2022Q1,2022-03-31,0.1386,0.4235,0.0269,0.5199,119.25,23.01,57.51,0.0084
2022-05-05,APD,2022Q1,2022-03-31,0.1683,0.3174,0.0572,0.451,20.11,8.03,30.1,0.0497
2022-05-05,BAC,2022Q1,2022-03-31,0.0902,0.5444,0.0248,0.8943,11.92,1.57,16.99,0.0839
2022-05-05,CAT,2022Q1,2022-03-31,0.3472,0.3461,0.054,0.6472,16.54,9.7,17.78,0.0604
2022-05-05,CVX,2022Q1,2022-03-31,0.0919,0.3692,0.0445,0.3474,15.52,1.92,14.1,0.0644
2022-05-05,DUK,2022Q1,2022-03-31,0.0859,0.2729,0.0213,0.6906,31.55,1.7,13.82,0.0317
2022-05-05,ECL,2022Q1,2022-03-31,0.1692,0.3919,0.0364,0.4955,25.83,7.2,18.5,0.0387
2022-05-05,GOOGL,2022Q1,2022-03-31,0.2203,0.5082,0.0307,0.1212,22.04,8.9,28.48,0.0454
2022-05-05,HD,2022Q1,2022-03-31,0.443,0.309,0.0544,0.6388,22.14,214.45,34.31,0.0452
2022-05-05,HON,2022Q1,2022-03-31,0.2992,0.311,0.0409,0.5722,22.09,8.68,16.27,0.0453
2022-05-05,JNJ,2022Q1,2022-03-31,0.278,0.6313,0.0546,0.4069,18.09,5.31,12.38,0.0553
2022-05-05,JPM,2022Q1,2022-03-31,0.1217,0.5568,0.0457,0.9214,11.63,2.8,22.36,0.086
2022-05-05,KO,2022Q1,2022-03-31,0.4442,0.5899,0.0476,0.6906,28.33,9.41,18.82,0.0353
2022-05-05,LIN,2022Q1,2022-03-31,0.1374,0.438,0.0542,0.4544,23.28,3.07,16.38,0.043
2022-05-05,META,2022Q1,2022-03-31,0.2255,0.7423,0.043,0.122,20.74,11.76,27.43,0.0482
2022-05-05,MSFT,2022Q1,2022-03-31,0.4113,0.6973,0.0387,0.3196,29.67,18.63,41.92,0.0337
2022-05-05,NEE,2022Q1,2022-03-31,0.1143,0.3835,0.0242,0.5422,24.31,3.43,18.28,0.0411
2022-05-05,NVDA,2022Q1,2022-03-31,0.2732,0.5895,0.0329,0.188,43.21,22.87,53.37,0.0231
2022-05-05,PG,2022Q1,2022-03-31,0.2311,0.5065,0.0546,0.4645,19.94,9.1,25.8,0.0502
2022-05-05,PLD,2022Q1,2022-03-31,0.069,0.7883,0.0345,0.4255,33.22,2.27,19.25,0.0301
2022-05-05,UNH,2022Q1,2022-03-31,0.2545,0.2166,0.0418,0.3682,15.73,7.26,21.78,0.0636
2022-05-05,UPS,2022Q1,2022-03-31,0.632,0.1869,0.0487,0.6691,17.82,34.68,13.87,0.0561
2022-05-05,V,2022Q1,2022-03-31,0.3074,0.8081,0.0474,0.4721,23.64,10.95,26.76,0.0423
2022-05-05,WMT,2022Q1,2022-03-31,0.1832,0.2614,0.0495,0.5936,26.07,5.94,16.62,0.0384
2022-05-05,XOM,2022Q1,2022-03-31,0.1051,0.3024,0.0356,0.4999,13.66,2.12,13.27,0.0732
2022-05-05,ZQAI,2022Q1,2022-03-31,0.0844,0.2224,0.0234,0.522,21.2,2.75,19.89,0.0472
2022-05-05,ZQLH,2022Q1,2022-03-31,0.1092,0.5316,0.0275,0.335,27.3,4.91,23.34,0.0366
2022-05-05,ZQPT,2022Q1,2022-03-31,0.0486,0.3928,0.0187,0.267,47.16,1.54,15.41,0.0212
2022-08-04,AAPL,2022Q2,2022-06-30,0.429,0.3855,0.0515,0.3281,16.12,7.65,10.2,0.062
2022-08-04,AMT,2022Q2,2022-06-30,0.2036,0.6985,0.0384,0.7221,44.82,14.78,29.56,0.0223
2022-08-04,AMZN,2022Q2,2022-06-30,0.1256,0.4279,0.0332,0.5253,42.13,23.24,58.1,0.0237
2022-08-04,APD,2022Q2,2022-06-30,0.1709,0.2884,0.0414,0.4507,18.71,8.7,32.61,0.0535
2022-08-04,BAC,2022Q2,2022-06-30,0.1119,0.5328,0.0315,0.8874,12.04,1.56,16.93,0.083
2022-08-04,CAT,2022Q2,2022-06-30,0.3928,0.3455,0.0469,0.6107,15.34,8.74,16.02,0.0652
2022-08-04,CVX,2022Q2,2022-06-30,0.0914,0.332,0.034,0.3841,15.47,1.85,13.54,0.0646
2022-08-04,DUK,2022Q2,2022-06-30,0.0684,0.3427,0.0191,0.6789,28.42,1.74,14.11,0.0352
2022-08-04,ECL,2022Q2,2022-06-30,0.1973,0.4338,0.0454,0.5402,20.83,7.21,18.53,0.048
2022-08-04,GOOGL,2022Q2,2022-06-30,0.2446,0.5443,0.0283,0.1027,18.96,8.19,26.2,0.0527
2022-08-04,HD,2022Q2,2022-06-30,0.4924,0.3261,0.0638,0.6886,17.29,202.47,32.4,0.0578
2022-08-04,HON,2022Q2,2022-06-30,0.29,0.3523,0.0502,0.5466,19.87,9.72,18.22,0.0503
2022-08-04,JNJ,2022Q2,2022-06-30,0.2846,0.6421,0.0649,0.3912,14.91,5.68,13.26,0.0671
2022-08-04,JPM,2022Q2,2022-06-30,0.12,0.5165,0.0344,0.9308,11.51,2.73,21.81,0.0869
2022-08-04,KO,2022Q2,2022-06-30,0.4464,0.5834,0.0569,0.5804,19.63,9.18,18.35,0.0509
